X0             Y0             Theta          X              Y              
35.0000        55.0000        -0.1185        40.0099        54.4036        
35.0000        55.0000        -0.0710        40.0099        54.6439        
35.0000        55.0000        -0.0234        40.0101        54.8826        
35.0000        55.0000        0.0241         40.0101        55.1208        
35.0000        55.0000        0.0716         40.0103        55.3596        
35.0000        55.0000        0.1192         40.0104        55.5999        
35.0000        55.0000        0.1667         40.0104        55.8431        
35.0000        55.0000        0.2142         40.0106        56.0902        
35.0000        55.0000        0.2618         40.0107        56.3424        
35.0000        55.0000        0.3093         40.0108        56.6012        
35.0000        55.0000        0.3568         40.0109        56.8680        
35.0000        55.0000        0.4044         40.0110        57.1444        
35.0000        55.0000        0.4519         40.0112        57.4324        
35.0000        55.0000        0.4994         40.0114        57.7340        
35.0000        55.0000        0.5470         40.0115        58.0516        
35.0000        55.0000        0.5945         40.0116        58.3882        
35.0000        55.0000        0.6420         40.0118        58.7473        
35.0000        55.0000        0.6896         40.0120        59.1328        
35.0000        55.0000        0.7371         40.0121        59.5497        
35.0000        55.0000        0.7846         40.0123        60.0045        
35.0000        55.0000        0.8322         39.5571        60.0051        
35.0000        55.0000        0.8798         39.1391        60.0049        
35.0000        55.0000        0.9274         38.7528        60.0048        
35.0000        55.0000        0.9750         38.3931        60.0046        
35.0000        55.0000        1.0226         38.0560        60.0045        
35.0000        55.0000        1.0702         37.7379        60.0043        
35.0000        55.0000        1.1178         37.4360        60.0042        
35.0000        55.0000        1.1654         37.1478        60.0041        
35.0000        55.0000        1.2130         36.8712        60.0040        
35.0000        55.0000        1.2606         36.6042        60.0040        
35.0000        55.0000        1.3082         36.3453        60.0039        
35.0000        55.0000        1.3557         36.0930        60.0038        
35.0000        55.0000        1.4033         35.8458        60.0038        
35.0000        55.0000        1.4509         35.6026        60.0037        
35.0000        55.0000        1.4985         35.3622        60.0037        
35.0000        55.0000        1.5461         35.1235        60.0035        
35.0000        55.0000        1.5937         34.8853        60.0036        
35.0000        55.0000        1.6413         34.6466        60.0034        
35.0000        55.0000        1.6889         34.4063        60.0034        
35.0000        55.0000        1.7365         34.1633        60.0033        
35.0000        55.0000        1.7841         33.9163        60.0033        
35.0000        55.0000        1.8317         33.6643        60.0031        
35.0000        55.0000        1.8793         33.4057        60.0031        
35.0000        55.0000        1.9269         33.1392        60.0031        
35.0000        55.0000        1.9745         32.8630        60.0031        
35.0000        55.0000        2.0221         32.5755        60.0030        
35.0000        55.0000        2.0697         32.2743        60.0030        
35.0000        55.0000        2.1172         31.9571        60.0028        
35.0000        55.0000        2.1648         31.6209        60.0029        
35.0000        55.0000        2.2124         31.2624        60.0028        
35.0000        55.0000        2.2600         30.8775        60.0027        
35.0000        55.0000        2.3076         30.4612        60.0026        
35.0000        55.0000        2.3552         30.0072        60.0027        
35.0000        55.0000        2.4029         30.0071        59.5474        
35.0000        55.0000        2.4505         30.0070        59.1301        
35.0000        55.0000        2.4981         30.0070        58.7443        
35.0000        55.0000        2.5458         30.0069        58.3853        
35.0000        55.0000        2.5934         30.0068        58.0488        
35.0000        55.0000        2.6411         30.0068        57.7312        
35.0000        55.0000        2.6887         30.0067        57.4298        
35.0000        55.0000        2.7363         30.0067        57.1421        
35.0000        55.0000        2.7840         30.0067        56.8658        
35.0000        55.0000        2.8316         30.0066        56.5993        
35.0000        55.0000        2.8793         30.0066        56.3408        
35.0000        55.0000        2.9269         30.0065        56.0888        
35.0000        55.0000        2.9746         30.0064        55.8420        
35.0000        55.0000        3.0222         30.0064        55.5991        
35.0000        55.0000        3.0698         30.0063        55.3589        
35.0000        55.0000        3.1175         30.0063        55.1204        
35.0000        65.0000        3.1652         30.0079        64.8823        
35.0000        65.0000        3.2128         30.0080        64.6439        
35.0000        65.0000        3.2604         30.0078        64.4039        
35.0000        65.0000        3.3081         30.0077        64.1611        
35.0000        65.0000        3.3557         30.0077        63.9143        
35.0000        65.0000        3.4034         30.0078        63.6624        
35.0000        65.0000        3.4510         30.0077        63.4040        
35.0000        65.0000        3.4987         30.0077        63.1376        
35.0000        65.0000        3.5463         30.0077        62.8615        
35.0000        65.0000        3.5939         30.0076        62.5739        
35.0000        65.0000        3.6416         30.0076        62.2727        
35.0000        65.0000        3.6892         30.0075        61.9553        
35.0000        65.0000        3.7369         30.0075        61.6189        
35.0000        65.0000        3.7845         30.0075        61.2601        
35.0000        65.0000        3.8322         30.0074        60.8747        
35.0000        65.0000        3.8798         30.0072        60.4576        
35.0000        65.0000        3.9274         30.0072        60.0029        
35.0000        65.0000        3.9751         30.4616        60.0028        
35.0000        65.0000        4.0227         30.8784        60.0028        
35.0000        65.0000        4.0704         31.2637        60.0029        
35.0000        65.0000        4.1180         31.6224        60.0030        
35.0000        65.0000        4.1656         31.9586        60.0030        
35.0000        65.0000        4.2133         32.2759        60.0030        
35.0000        65.0000        4.2609         32.5772        60.0031        
35.0000        65.0000        4.3086         32.8648        60.0031        
35.0000        65.0000        4.3562         33.1409        60.0032        
35.0000        65.0000        4.4038         33.4075        60.0034        
35.0000        65.0000        4.4515         33.6660        60.0034        
35.0000        65.0000        4.4991         33.9180        60.0034        
35.0000        65.0000        4.5468         34.1648        60.0034        
35.0000        65.0000        4.5944         34.4078        60.0035        
35.0000        65.0000        4.6421         34.6480        60.0035        
35.0000        65.0000        4.6897         34.8866        60.0036        
35.0000        65.0000        4.7373         35.1247        60.0037        
35.0000        65.0000        4.7850         35.3633        60.0037        
35.0000        65.0000        4.8326         35.6036        60.0038        
35.0000        65.0000        4.8803         35.8467        60.0039        
35.0000        65.0000        4.9279         36.0937        60.0040        
35.0000        65.0000        4.9755         36.3459        60.0040        
35.0000        65.0000        5.0232         36.6047        60.0040        
35.0000        65.0000        5.0708         36.8715        60.0043        
35.0000        65.0000        5.1185         37.1480        60.0043        
35.0000        65.0000        5.1661         37.4361        60.0043        
35.0000        65.0000        5.2137         37.7379        60.0045        
35.0000        65.0000        5.2614         38.0559        60.0045        
35.0000        65.0000        5.3090         38.3928        60.0048        
35.0000        65.0000        5.3567         38.7524        60.0049        
35.0000        65.0000        5.4043         39.1387        60.0050        
35.0000        65.0000        5.4520         39.5567        60.0052        
35.0000        65.0000        5.4996         40.0122        60.0057        
35.0000        65.0000        -0.7361        40.0125        60.4590        
35.0000        65.0000        -0.6886        40.0127        60.8748        
35.0000        65.0000        -0.6411        40.0127        61.2594        
35.0000        65.0000        -0.5936        40.0130        61.6176        
35.0000        65.0000        -0.5461        40.0130        61.9536        
35.0000        65.0000        -0.4986        40.0132        62.2706        
35.0000        65.0000        -0.4511        40.0133        62.5718        
35.0000        65.0000        -0.4035        40.0133        62.8594        
35.0000        65.0000        -0.3560        40.0135        63.1355        
35.0000        65.0000        -0.3085        40.0135        63.4021        
35.0000        65.0000        -0.2610        40.0137        63.6607        
35.0000        65.0000        -0.2135        40.0138        63.9128        
35.0000        65.0000        -0.1660        40.0139        64.1598        
35.0000        65.0000        -0.1185        40.0139        64.4030        
35.0000        65.0000        -0.0710        40.0140        64.6433        
35.0000        65.0000        -0.0235        40.0140        64.8821        
35.0000        65.0000        0.0240         40.0141        65.1203        
35.0000        65.0000        0.0715         40.0142        65.3591        
35.0000        65.0000        0.1190         40.0143        65.5996        
35.0000        65.0000        0.1665         40.0144        65.8428        
35.0000        65.0000        0.2140         40.0145        66.0899        
35.0000        65.0000        0.2615         40.0145        66.3422        
35.0000        65.0000        0.3090         40.0146        66.6009        
35.0000        65.0000        0.3565         40.0147        66.8677        
35.0000        65.0000        0.4040         40.0148        67.1441        
35.0000        65.0000        0.4515         40.0150        67.4321        
35.0000        65.0000        0.4990         40.0149        67.7335        
35.0000        65.0000        0.5466         40.0150        68.0510        
35.0000        65.0000        0.5941         40.0152        68.3875        
35.0000        65.0000        0.6416         40.0153        68.7463        
35.0000        65.0000        0.6891         40.0154        69.1315        
35.0000        65.0000        0.7366         40.0155        69.5482        
35.0000        65.0000        0.7841         40.0156        70.0023        
35.0000        65.0000        0.8317         39.5591        70.0021        
35.0000        65.0000        0.8793         39.1410        70.0020        
35.0000        65.0000        0.9269         38.7544        70.0019        
35.0000        65.0000        0.9745         38.3947        70.0019        
35.0000        65.0000        1.0221         38.0574        70.0018        
35.0000        65.0000        1.0697         37.7393        70.0017        
35.0000        65.0000        1.1174         37.4374        70.0017        
35.0000        65.0000        1.1650         37.1491        70.0016        
35.0000        65.0000        1.2126         36.8724        70.0016        
35.0000        65.0000        1.2602         36.6055        70.0015        
35.0000        65.0000        1.3078         36.3466        70.0015        
35.0000        65.0000        1.3554         36.0942        70.0015        
35.0000        65.0000        1.4030         35.8471        70.0014        
35.0000        65.0000        1.4506         35.6039        70.0014        
35.0000        65.0000        1.4982         35.3635        70.0015        
35.0000        65.0000        1.5459         35.1248        70.0013        
35.0000        65.0000        1.5935         34.8866        70.0013        
35.0000        65.0000        1.6411         34.6479        70.0014        
35.0000        65.0000        1.6887         34.4076        70.0014        
35.0000        65.0000        1.7363         34.1646        70.0012        
35.0000        65.0000        1.7839         33.9177        70.0013        
35.0000        65.0000        1.8315         33.6657        70.0012        
35.0000        65.0000        1.8791         33.4072        70.0012        
35.0000        65.0000        1.9267         33.1406        70.0012        
35.0000        65.0000        1.9744         32.8646        70.0011        
35.0000        65.0000        2.0220         32.5769        70.0012        
35.0000        65.0000        2.0696         32.2758        70.0011        
35.0000        65.0000        2.1172         31.9586        70.0011        
35.0000        65.0000        2.1648         31.6225        70.0010        
35.0000        65.0000        2.2124         31.2639        70.0011        
35.0000        65.0000        2.2600         30.8791        70.0010        
35.0000        65.0000        2.3076         30.4626        70.0010        
35.0000        65.0000        2.3552         30.0085        70.0010        
35.0000        65.0000        2.4029         30.0084        69.5459        
35.0000        65.0000        2.4505         30.0084        69.1287        
35.0000        65.0000        2.4982         30.0084        68.7431        
35.0000        65.0000        2.5458         30.0083        68.3842        
35.0000        65.0000        2.5935         30.0083        68.0477        
35.0000        65.0000        2.6411         30.0083        67.7302        
35.0000        65.0000        2.6887         30.0083        67.4289        
35.0000        65.0000        2.7364         30.0082        67.1412        
35.0000        65.0000        2.7840         30.0082        66.8651        
35.0000        65.0000        2.8317         30.0082        66.5986        
35.0000        65.0000        2.8793         30.0082        66.3402        
35.0000        65.0000        2.9269         30.0080        66.0883        
35.0000        65.0000        2.9746         30.0080        65.8415        
35.0000        65.0000        3.0222         30.0080        65.5987        
35.0000        65.0000        3.0699         30.0080        65.3586        
35.0000        65.0000        3.1175         30.0080        65.1202        
35.0000        75.0000        3.1654         30.0086        74.8810        
35.0000        75.0000        3.2131         30.0087        74.6426        
35.0000        75.0000        3.2607         30.0086        74.4025        
35.0000        75.0000        3.3084         30.0086        74.1598        
35.0000        75.0000        3.3560         30.0086        73.9131        
