X0             Y0             Theta          X              Y              
25.0000        45.0000        3.9271         20.0031        40.0019        
25.0000        45.0000        4.1017         21.5019        40.0019        
25.0000        45.0000        4.2764         22.6714        40.0021        
25.0000        45.0000        4.4510         23.6631        40.0022        
25.0000        45.0000        4.6256         24.5654        40.0024        
25.0000        45.0000        4.8003         25.4404        40.0026        
25.0000        45.0000        4.9749         26.3429        40.0027        
25.0000        45.0000        5.1495         27.3352        40.0030        
25.0000        45.0000        5.3242         28.5056        40.0033        
25.0000        45.0000        5.4988         30.0060        40.0041        
25.0000        45.0000        -0.6100        30.0066        41.5005        
25.0000        45.0000        -0.4357        30.0070        42.6691        
25.0000        45.0000        -0.2614        30.0072        43.6607        
25.0000        45.0000        -0.0870        30.0075        44.5632        
25.0000        45.0000        0.0873         30.0079        45.4384        
25.0000        45.0000        0.2617         30.0081        46.3412        
25.0000        45.0000        0.4360         30.0084        47.3335        
25.0000        45.0000        0.6103         30.0089        48.5034        
25.0000        45.0000        0.7847         30.0093        50.0017        
25.0000        45.0000        0.9592         28.5072        50.0016        
25.0000        45.0000        1.1338         27.3362        50.0013        
25.0000        45.0000        1.3084         26.3435        50.0012        
25.0000        45.0000        1.4829         25.4406        50.0011        
25.0000        45.0000        1.6575         24.5654        50.0010        
25.0000        45.0000        1.8320         23.6630        50.0009        
25.0000        45.0000        2.0066         22.6714        50.0008        
25.0000        45.0000        2.1811         21.5023        50.0008        
25.0000        45.0000        2.3557         20.0044        50.0007        
25.0000        45.0000        2.5303         20.0040        48.5014        
25.0000        45.0000        2.7049         20.0039        47.3319        
25.0000        45.0000        2.8795         20.0038        46.3403        
25.0000        45.0000        3.0541         20.0038        45.4382        
25.0000        55.0000        3.2289         20.0041        54.5627        
25.0000        55.0000        3.4035         20.0043        53.6608        
25.0000        55.0000        3.5781         20.0042        52.6694        
25.0000        55.0000        3.7527         20.0042        51.5000        
25.0000        55.0000        3.9273         20.0041        50.0009        
25.0000        55.0000        4.1019         21.5026        50.0009        
25.0000        55.0000        4.2766         22.6720        50.0010        
25.0000        55.0000        4.4512         23.6637        50.0010        
25.0000        55.0000        4.6258         24.5661        50.0011        
25.0000        55.0000        4.8004         25.4413        50.0011        
25.0000        55.0000        4.9751         26.3441        50.0013        
25.0000        55.0000        5.1497         27.3367        50.0015        
25.0000        55.0000        5.3243         28.5078        50.0016        
25.0000        55.0000        5.4989         30.0088        50.0021        
25.0000        55.0000        -0.6100        30.0095        51.4990        
25.0000        55.0000        -0.4357        30.0096        52.6679        
25.0000        55.0000        -0.2614        30.0097        53.6597        
25.0000        55.0000        -0.0871        30.0096        54.5624        
25.0000        55.0000        0.0871         30.0096        55.4376        
25.0000        55.0000        0.2614         30.0097        56.3403        
25.0000        55.0000        0.4357         30.0096        57.3321        
25.0000        55.0000        0.6100         30.0095        58.5010        
25.0000        55.0000        0.7843         30.0092        59.9977        
25.0000        55.0000        0.9589         28.5078        59.9984        
25.0000        55.0000        1.1335         27.3367        59.9985        
25.0000        55.0000        1.3081         26.3441        59.9987        
25.0000        55.0000        1.4828         25.4413        59.9989        
25.0000        55.0000        1.6574         24.5661        59.9989        
25.0000        55.0000        1.8320         23.6637        59.9990        
25.0000        55.0000        2.0066         22.6720        59.9990        
25.0000        55.0000        2.1813         21.5026        59.9991        
25.0000        55.0000        2.3559         20.0044        59.9992        
25.0000        55.0000        2.5305         20.0042        58.5000        
25.0000        55.0000        2.7051         20.0042        57.3306        
25.0000        55.0000        2.8797         20.0043        56.3392        
25.0000        55.0000        3.0543         20.0041        55.4373        
25.0000        65.0000        3.2291         20.0038        64.5619        
25.0000        65.0000        3.4037         20.0037        63.6599        
25.0000        65.0000        3.5783         20.0039        62.6683        
25.0000        65.0000        3.7529         20.0039        61.4988        
25.0000        65.0000        3.9275         20.0040        59.9994        
25.0000        65.0000        4.1020         21.5021        59.9993        
25.0000        65.0000        4.2766         22.6712        59.9991        
25.0000        65.0000        4.4511         23.6629        59.9991        
25.0000        65.0000        4.6257         24.5654        59.9990        
25.0000        65.0000        4.8003         25.4406        59.9989        
25.0000        65.0000        4.9748         26.3434        59.9988        
25.0000        65.0000        5.1494         27.3361        59.9987        
25.0000        65.0000        5.3239         28.5072        59.9984        
25.0000        65.0000        5.4985         30.0092        59.9979        
25.0000        65.0000        -0.6103        30.0089        61.4966        
25.0000        65.0000        -0.4360        30.0084        62.6665        
25.0000        65.0000        -0.2617        30.0081        63.6588        
25.0000        65.0000        -0.0873        30.0079        64.5616        
25.0000        65.0000        0.0870         30.0075        65.4368        
25.0000        65.0000        0.2614         30.0072        66.3393        
25.0000        65.0000        0.4357         30.0070        67.3309        
25.0000        65.0000        0.6100         30.0065        68.4994        
25.0000        65.0000        0.7844         30.0061        69.9957        
25.0000        65.0000        0.9590         28.5056        69.9967        
25.0000        65.0000        1.1336         27.3352        69.9970        
25.0000        65.0000        1.3083         26.3429        69.9973        
25.0000        65.0000        1.4829         25.4404        69.9974        
25.0000        65.0000        1.6575         24.5655        69.9976        
