X0             Y0             Theta          X              Y              
25.0000        45.0000        3.2443         20.0128        44.4860        
25.0000        45.0000        3.4190         20.0124        43.5797        
25.0000        45.0000        3.5937         20.0121        42.5774        
25.0000        45.0000        3.7684         20.0117        41.3869        
25.0000        45.0000        3.9432         20.0110        39.8470        
25.0000        45.0000        4.1146         21.4926        39.8493        
25.0000        45.0000        4.2859         22.6602        39.8499        
25.0000        45.0000        4.4573         23.6574        39.8505        
25.0000        45.0000        4.6287         24.5682        39.8511        
25.0000        45.0000        4.8001         25.4528        39.8517        
25.0000        45.0000        4.9715         26.3645        39.8523        
25.0000        45.0000        5.1429         27.3636        39.8532        
25.0000        45.0000        5.3143         28.5347        39.8544        
25.0000        45.0000        5.4857         30.0200        39.8559        
25.0000        45.0000        -0.6237        30.0233        41.3856        
25.0000        45.0000        -0.4499        30.0247        42.5734        
25.0000        45.0000        -0.2761        30.0259        43.5760        
25.0000        45.0000        -0.1023        30.0270        44.4840        
25.0000        45.0000        0.0715         30.0280        45.3602        
25.0000        45.0000        0.2453         30.0290        46.2590        
25.0000        45.0000        0.4191         30.0301        47.2410        
25.0000        45.0000        0.5929         30.0315        48.3902        
25.0000        45.0000        0.7667         30.0328        49.8483        
25.0000        45.0000        0.9449         28.5041        49.8481        
25.0000        45.0000        1.1232         27.3275        49.8475        
25.0000        45.0000        1.3014         26.3384        49.8470        
25.0000        45.0000        1.4796         25.4432        49.8467        
25.0000        45.0000        1.6578         24.5772        49.8464        
25.0000        45.0000        1.8360         23.6836        49.8461        
25.0000        45.0000        2.0143         22.6982        49.8458        
25.0000        45.0000        2.1925         21.5286        49.8453        
25.0000        45.0000        2.3707         20.0150        49.8435        
25.0000        45.0000        2.5454         20.0141        48.3832        
25.0000        45.0000        2.7201         20.0137        47.2355        
25.0000        45.0000        2.8949         20.0134        46.2560        
25.0000        45.0000        3.0696         20.0131        45.3598        
25.0000        55.0000        3.2449         20.0148        54.4831        
25.0000        55.0000        3.4196         20.0148        53.5770        
25.0000        55.0000        3.5944         20.0147        52.5747        
25.0000        55.0000        3.7691         20.0147        51.3841        
25.0000        55.0000        3.9438         20.0144        49.8438        
25.0000        55.0000        4.1152         21.4949        49.8455        
25.0000        55.0000        4.2866         22.6622        49.8459        
25.0000        55.0000        4.4579         23.6595        49.8462        
25.0000        55.0000        4.6293         24.5708        49.8465        
25.0000        55.0000        4.8007         25.4561        49.8468        
25.0000        55.0000        4.9720         26.3688        49.8471        
25.0000        55.0000        5.1434         27.3692        49.8477        
25.0000        55.0000        5.3148         28.5424        49.8482        
25.0000        55.0000        5.4861         30.0324        49.8485        
25.0000        55.0000        -0.6235        30.0338        51.3797        
25.0000        55.0000        -0.4499        30.0340        52.5688        
25.0000        55.0000        -0.2764        30.0342        53.5723        
25.0000        55.0000        -0.1028        30.0343        54.4808        
25.0000        55.0000        0.0708         30.0342        55.3570        
25.0000        55.0000        0.2444         30.0340        56.2552        
25.0000        55.0000        0.4179         30.0339        57.2356        
25.0000        55.0000        0.5915         30.0335        58.3812        
25.0000        55.0000        0.7651         30.0327        59.8313        
25.0000        55.0000        0.9435         28.5061        59.8365        
25.0000        55.0000        1.1220         27.3295        59.8374        
25.0000        55.0000        1.3005         26.3407        59.8381        
25.0000        55.0000        1.4789         25.4458        59.8385        
25.0000        55.0000        1.6574         24.5799        59.8388        
25.0000        55.0000        1.8359         23.6865        59.8391        
25.0000        55.0000        2.0143         22.7009        59.8393        
25.0000        55.0000        2.1928         21.5306        59.8395        
25.0000        55.0000        2.3712         20.0149        59.8379        
25.0000        55.0000        2.5460         20.0146        58.3788        
25.0000        55.0000        2.7207         20.0147        57.2316        
25.0000        55.0000        2.8954         20.0147        56.2526        
25.0000        55.0000        3.0702         20.0147        55.3567        
25.0000        65.0000        3.2455         20.0129        64.4799        
25.0000        65.0000        3.4202         20.0131        63.5734        
25.0000        65.0000        3.5949         20.0135        62.5706        
25.0000        65.0000        3.7697         20.0139        61.3792        
25.0000        65.0000        3.9444         20.0143        59.8379        
25.0000        65.0000        4.1155         21.4934        59.8397        
25.0000        65.0000        4.2867         22.6600        59.8395        
25.0000        65.0000        4.4578         23.6571        59.8392        
25.0000        65.0000        4.6290         24.5685        59.8390        
25.0000        65.0000        4.8001         25.4540        59.8387        
25.0000        65.0000        4.9713         26.3669        59.8383        
25.0000        65.0000        5.1424         27.3677        59.8376        
25.0000        65.0000        5.3136         28.5412        59.8367        
25.0000        65.0000        5.4847         30.0293        59.8332        
25.0000        65.0000        -0.6247        30.0310        61.3725        
25.0000        65.0000        -0.4509        30.0296        62.5646        
25.0000        65.0000        -0.2772        30.0284        63.5695        
25.0000        65.0000        -0.1034        30.0273        64.4784        
25.0000        65.0000        0.0704         30.0263        65.3543        
25.0000        65.0000        0.2442         30.0252        66.2519        
25.0000        65.0000        0.4179         30.0241        67.2312        
25.0000        65.0000        0.5917         30.0228        68.3755        
25.0000        65.0000        0.7655         30.0212        69.8250        
25.0000        65.0000        0.9440         28.4988        69.8309        
25.0000        65.0000        1.1225         27.3243        69.8322        
25.0000        65.0000        1.3010         26.3368        69.8332        
25.0000        65.0000        1.4795         25.4428        69.8339        
25.0000        65.0000        1.6579         24.5776        69.8345        
25.0000        65.0000        1.8364         23.6846        69.8349        
