X0             Y0             Theta          X              Y              
35.0000        115.0000       2.8801         30.0029        116.3376       
35.0000        115.0000       3.0547         30.0029        115.4354       
45.0000        35.0000        3.2284         40.0039        34.5654        
45.0000        35.0000        3.4030         40.0038        33.6633        
45.0000        35.0000        3.5777         40.0036        32.6718        
45.0000        35.0000        3.7523         40.0034        31.5025        
45.0000        35.0000        3.9269         40.0032        30.0039        
45.0000        35.0000        4.1016         41.5020        30.0039        
45.0000        35.0000        4.2762         42.6712        30.0040        
45.0000        35.0000        4.4508         43.6626        30.0043        
45.0000        35.0000        4.6254         44.5645        30.0043        
45.0000        35.0000        4.8001         45.4391        30.0045        
45.0000        35.0000        4.9747         46.3412        30.0046        
45.0000        35.0000        5.1493         47.3329        30.0049        
45.0000        35.0000        5.3239         48.5026        30.0051        
45.0000        35.0000        5.4986         50.0003        30.0055        
45.0000        35.0000        -0.6101        50.0036        31.5018        
45.0000        35.0000        -0.4357        50.0038        32.6707        
45.0000        35.0000        -0.2612        50.0041        33.6624        
45.0000        35.0000        -0.0867        50.0043        34.5650        
45.0000        35.0000        0.0878         50.0045        35.4403        
45.0000        35.0000        0.2622         50.0047        36.3434        
45.0000        35.0000        0.4367         50.0051        37.3363        
45.0000        35.0000        0.6112         50.0056        38.5074        
45.0000        35.0000        0.7857         50.0060        40.0082        
45.0000        35.0000        0.9601         48.5055        40.0076        
45.0000        35.0000        1.1344         47.3350        40.0072        
45.0000        35.0000        1.3088         46.3425        40.0069        
45.0000        35.0000        1.4832         45.4396        40.0065        
45.0000        35.0000        1.6576         44.5643        40.0063        
45.0000        35.0000        1.8320         43.6619        40.0060        
45.0000        35.0000        2.0064         42.6704        40.0057        
45.0000        35.0000        2.1808         41.5019        40.0054        
45.0000        35.0000        2.3551         40.0052        40.0053        
45.0000        35.0000        2.5298         40.0048        38.5046        
45.0000        35.0000        2.7044         40.0045        37.3345        
45.0000        35.0000        2.8791         40.0043        36.3424        
45.0000        35.0000        3.0537         40.0041        35.4401        
45.0000        45.0000        3.2282         40.0064        44.5665        
45.0000        45.0000        3.4029         40.0061        43.6646        
45.0000        45.0000        3.5776         40.0059        42.6733        
45.0000        45.0000        3.7523         40.0055        41.5042        
45.0000        45.0000        3.9270         40.0052        40.0054        
45.0000        45.0000        4.1017         41.5039        40.0055        
45.0000        45.0000        4.2764         42.6731        40.0058        
45.0000        45.0000        4.4511         43.6645        40.0061        
45.0000        45.0000        4.6258         44.5664        40.0064        
45.0000        45.0000        4.8005         45.4410        40.0066        
45.0000        45.0000        4.9752         46.3432        40.0069        
45.0000        45.0000        5.1499         47.3351        40.0073        
45.0000        45.0000        5.3246         48.5054        40.0078        
45.0000        45.0000        5.4993         50.0057        40.0087        
45.0000        45.0000        -0.6095        50.0066        41.5043        
45.0000        45.0000        -0.4352        50.0072        42.6722        
45.0000        45.0000        -0.2608        50.0076        43.6637        
45.0000        45.0000        -0.0864        50.0081        44.5662        
45.0000        45.0000        0.0880         50.0085        45.4417        
45.0000        45.0000        0.2623         50.0090        46.3451        
45.0000        45.0000        0.4367         50.0097        47.3384        
